2015 	 4 	 1	6:54 AM ↑ (83°)	7:41 PM ↑ (278°)	12:46:24	+3:07	5:13 AM	9:23 PM	5:49 AM	8:46 PM	6:25 AM	8:10 PM	1:17 PM (49.7°)	92.890
2015 	 4 	 2	6:52 AM ↑ (82°)	7:42 PM ↑ (278°)	12:49:31	+3:07	5:10 AM	9:24 PM	5:47 AM	8:47 PM	6:23 AM	8:12 PM	1:17 PM (50.0°)	92.916
2015 	 4 	 3	6:50 AM ↑ (82°)	7:43 PM ↑ (279°)	12:52:38	+3:06	5:08 AM	9:26 PM	5:45 AM	8:49 PM	6:21 AM	8:13 PM	1:16 PM (50.4°)	92.943
2015 	 4 	 4	6:49 AM ↑ (81°)	7:44 PM ↑ (279°)	12:55:44	+3:06	5:06 AM	9:27 PM	5:43 AM	8:50 PM	6:19 AM	8:14 PM	1:16 PM (50.8°)	92.969
2015 	 4 	 5	6:47 AM ↑ (81°)	7:46 PM ↑ (280°)	12:58:50	+3:06	5:04 AM	9:29 PM	5:41 AM	8:51 PM	6:17 AM	8:16 PM	1:16 PM (51.2°)	92.996
2015 	 4 	 6	6:45 AM ↑ (80°)	7:47 PM ↑ (280°)	13:01:56	+3:05	5:02 AM	9:31 PM	5:39 AM	8:53 PM	6:15 AM	8:17 PM	1:15 PM (51.6°)	93.023
2015 	 4 	 7	6:43 AM ↑ (80°)	7:48 PM ↑ (281°)	13:05:01	+3:05	4:59 AM	9:32 PM	5:37 AM	8:54 PM	6:13 AM	8:18 PM	1:15 PM (51.9°)	93.050
2015 	 4 	 8	6:41 AM ↑ (79°)	7:49 PM ↑ (281°)	13:08:06	+3:04	4:57 AM	9:34 PM	5:35 AM	8:56 PM	6:11 AM	8:20 PM	1:15 PM (52.3°)	93.077
2015 	 4 	 9	6:39 AM ↑ (78°)	7:51 PM ↑ (282°)	13:11:11	+3:04	4:55 AM	9:36 PM	5:33 AM	8:57 PM	6:09 AM	8:21 PM	1:15 PM (52.7°)	93.104
2015 	 4 	 10	6:38 AM ↑ (78°)	7:52 PM ↑ (282°)	13:14:15	+3:03	4:53 AM	9:37 PM	5:31 AM	8:59 PM	6:08 AM	8:22 PM	1:14 PM (53.1°)	93.131
